Treatment Effect,Lower Treatment Effect,Upper Treatment Effect
-0.16530601227290048,-0.26245583140677753,-0.06815619313902349
-0.20854077576532495,-0.24229643991506206,-0.17478511161558796
-0.20533001448592647,-0.2816073934940085,-0.12905263547784432
-0.14008644643678433,-0.24551804073214956,-0.034654852141419126
-0.18803426815812574,-0.2473543375519492,-0.12871419876430226
-0.19600439662450816,-0.2279821498724599,-0.16402664337655623
-0.19888286780143163,-0.2410504365748128,-0.1567152990280505
-0.1916674402076703,-0.2523649605726014,-0.13096991984273915
-0.21214870232878702,-0.31085467926753274,-0.11344272539004122
-0.18122028326941353,-0.22122311750582527,-0.14121744903300185
-0.17760278850469657,-0.21160280255278713,-0.14360277445660613
-0.21651378322846132,-0.2566652440330466,-0.17636232242387612
-0.1635362727153065,-0.24692406457171232,-0.08014848085890064
-0.10774457955524921,-0.3211111707802102,0.10562201166971188
-0.17328574866854837,-0.24697773291731634,-0.0995937644197804
-0.21501631170927174,-0.25757286501733195,-0.17245975840121155
-0.1881976675491892,-0.2510592126853022,-0.12533612241307618
-0.2131769424958002,-0.2516163897519479,-0.17473749523965248
-0.21249520606526962,-0.2478492583683568,-0.17714115376218248
-0.18058511293305626,-0.21837947251265308,-0.14279075335345948
-0.21994264610415962,-0.2758883018151783,-0.16399699039314092
-0.211569875865826,-0.2458467111082487,-0.17729304062340334
-0.19118560531534443,-0.2508816184094699,-0.13148959222121887
-0.17912595765745165,-0.23314864583022346,-0.12510326948467987
-0.21407847892144566,-0.25400252914784094,-0.17415442869505057
-0.20157696759783428,-0.22756581773967494,-0.17558811745599356
-0.2115644103712733,-0.25217815758935475,-0.17095066315319185
-0.17106758038430675,-0.21708050414035907,-0.1250546566282545
-0.1951392587184425,-0.27737464430137676,-0.11290387313550841
-0.19654179588606382,-0.22941249701711425,-0.1636710947550133
-0.16449553185737836,-0.22199473797032554,-0.10699632574443121
-0.15888169702203336,-0.23382578542947716,-0.08393760861458953
-0.17936512831678214,-0.2356879858454198,-0.12304227078814448
-0.14394999908555564,-0.23395105016402612,-0.053948948007085135
-0.1949621476519475,-0.24475238939938856,-0.14517190590450646
-0.16399626697638428,-0.31530915501810336,-0.012683378934665257
-0.18692678123572865,-0.25140350458785515,-0.12245005788360222
-0.12478689457488167,-0.21759227364376604,-0.031981515505997385
-0.2115380228529598,-0.2715596648228556,-0.15151638088306413
-0.18284757302300506,-0.23299806320698593,-0.13269708283902418
-0.12283825845818032,-0.2875974105857095,0.04192089366934877
-0.20475514557214808,-0.26923493517272046,-0.14027535597157564
-0.21123468021272643,-0.277047657460129,-0.14542170296532386
-0.2175225706161507,-0.2506536155379409,-0.18439152569436063
-0.2094309405102178,-0.24595597005741865,-0.17290591096301694
-0.20376903043329397,-0.2496144766365337,-0.15792358423005426
-0.16514834515459673,-0.21110358009563523,-0.11919311021355823
-0.18104010075158064,-0.22352179251408177,-0.13855840898907953
-0.17621944779658233,-0.27721186172951884,-0.07522703386364603
-0.20780312169501214,-0.24020947421762118,-0.17539676917240293
-0.14843591906828837,-0.24842004223461867,-0.0484517959019581
-0.18067756363855306,-0.26931045668203435,-0.09204467059507179
-0.22817958510137132,-0.2688571797757266,-0.18750199042701582
-0.1616717129756647,-0.22355518079640513,-0.09978824515492432
-0.16557595443658688,-0.24093334652027446,-0.09021856235289921
-0.17760886106966528,-0.22146711994744603,-0.13375060219188453
-0.1509979355133454,-0.19529065398950216,-0.10670521703718858
-0.16355964393699823,-0.22476842851735895,-0.10235085935663749
-0.2061410800016814,-0.23341106735942418,-0.17887109264393863
-0.20345459249234302,-0.2746001121120025,-0.13230907287268356
-0.19959423753834327,-0.25996435161441744,-0.13922412346226914
-0.18725308145067107,-0.23987001699557448,-0.13463614590576728
-0.21347897019114326,-0.29336671211669507,-0.13359122826559144
-0.16680943706521448,-0.22517058893224226,-0.10844828519818671
-0.17461391081564687,-0.2131591227571864,-0.13606869887410739
-0.16178755047737686,-0.20283434937748157,-0.12074075157727213
-0.19198019903571742,-0.23909490392573654,-0.1448654941456983
-0.1595459044865782,-0.19976146264210423,-0.11933034633105219
-0.19971798584728215,-0.23168569858381524,-0.16775027311074922
-0.18766797499459562,-0.2448276048467452,-0.13050834514244627
-0.15203590167971193,-0.1867000749562278,-0.11737172840319593
-0.19453579883718028,-0.25000743333132375,-0.13906416434303678
-0.1546449491823954,-0.20628153919928233,-0.10300835916550849
-0.1679129198695154,-0.28276582858210314,-0.053060011156927614
-0.206250137018028,-0.23703272152305704,-0.17546755251299903
-0.19149136692779845,-0.24115759199206477,-0.14182514186353223
-0.12751693101452952,-0.17496673134814372,-0.08006713068091527
-0.22003985886081578,-0.27094243079715763,-0.169137286924474
-0.21227932872400707,-0.2560225602594966,-0.16853609718851761
-0.14924753439064836,-0.1903597969424997,-0.10813527183879666
-0.1927409689383773,-0.28477256519436367,-0.10070937268239079
-0.17854109671893653,-0.22211274989066856,-0.13496944354720447
-0.17135624136812636,-0.26018301614968053,-0.08252946658657223
-0.13244516166479525,-0.2301819581237162,-0.03470836520587432
-0.14798347448540874,-0.21115071232234128,-0.08481623664847611
-0.15541611624884555,-0.21725243517305415,-0.09357979732463675
-0.1976072545634519,-0.26190738925891954,-0.13330711986798444
-0.12376291051551848,-0.21764023707241104,-0.02988558395862595
-0.19415440620200228,-0.25522129076531885,-0.13308752163868567
-0.1335757621077911,-0.22561729904760458,-0.041534225167977556
-0.18444107950057215,-0.22746823908011118,-0.1414139199210332
-0.16781687962162758,-0.2729771764123808,-0.06265658283087443
-0.14475156385499655,-0.28849702633891405,-0.0010061013710789823
-0.20501604141809687,-0.24188091496841474,-0.1681511678677788
-0.16408997961472271,-0.21796725246981874,-0.1102127067596266
-0.14594551740124645,-0.18716401973257235,-0.10472701506992056
-0.1406534842312796,-0.1937198511274721,-0.08758711733508714
-0.10315854309098615,-0.2064195648596007,0.00010247867762837315
-0.16558175477803977,-0.2019357773527047,-0.12922773220337486
-0.20549243394264854,-0.2652757443182591,-0.14570912356703808
-0.09851826964468785,-0.1875298589916854,-0.009506680297690348
-0.11374890562026609,-0.20470018593565098,-0.022797625304881233
-0.21010131711468527,-0.24229395159571226,-0.17790868263365828
-0.17836019107698933,-0.2810925204104225,-0.07562786174355621
-0.17174664889822824,-0.20988969434619958,-0.1336036034502569
-0.19581776414543287,-0.2724342629626586,-0.11920126532820717
-0.14227387148798115,-0.21034161570390486,-0.07420612727205751
-0.12456540358241926,-0.20620596784932888,-0.04292483931550982
-0.16151698226006989,-0.20019183441690827,-0.12284213010323151
-0.19806789995356952,-0.2407666258078563,-0.15536917409928283
-0.18698063282754296,-0.2662059067240612,-0.10775535893102474
-0.19086917216958935,-0.257303630582015,-0.1244347137571637
-0.214812027789735,-0.2591081620547234,-0.17051589352474655
-0.20885904091645355,-0.24527496278496821,-0.17244311904793888
-0.21134432258024471,-0.2796120191807985,-0.14307662597969098
-0.14205233731243755,-0.21906341697502288,-0.06504125764985229
-0.1856931728240866,-0.2522462205845074,-0.11914012506366582
-0.16493871488453452,-0.23471110919080007,-0.09516632057826892
-0.12399146552318437,-0.19945637404500338,-0.04852655700136532
-0.16387858758124874,-0.2630049722036095,-0.06475220295888787
-0.17373315057676814,-0.30283125434888003,-0.04463504680465624
-0.1877770779566578,-0.2824341126746047,-0.09312004323871091
-0.19168669085253526,-0.2596807608243974,-0.12369262088067301
-0.13262003633122685,-0.21746153077592206,-0.04777854188653165
-0.20888346146562636,-0.2782199928042387,-0.13954693012701402
-0.1665574031837385,-0.20411097744947554,-0.12900382891800172
-0.19815143111981653,-0.23300953837423735,-0.16329332386539566
-0.1597935629674083,-0.2169860695559778,-0.10260105637883887
-0.21308279571102767,-0.2458381227717874,-0.180327468650268
-0.20096784635898665,-0.24807670468857748,-0.1538589880293957
-0.15779887293721623,-0.2248677470098132,-0.09072999886461913
-0.15094644587669323,-0.23668969108724702,-0.06520320066613945
-0.15745709402128635,-0.21386736333929968,-0.10104682470327304
-0.20341136382492062,-0.2359680327455019,-0.17085469490433935
-0.16773308765541278,-0.212914844052613,-0.12255133125821249
-0.12900974284878602,-0.2108337138943578,-0.04718577180321426
-0.17889380763921942,-0.22790321017329734,-0.1298844051051414
-0.1826930615334583,-0.22556544089699035,-0.13982068216992605
-0.15291319207677528,-0.20701309608278573,-0.09881328807076495
-0.17292253747192185,-0.2334831505723124,-0.11236192437153128
-0.16956465113615102,-0.23088607912620895,-0.10824322314609308
-0.19858293352864215,-0.2336569200895747,-0.1635089469677096
-0.16642972680999152,-0.23657300934048808,-0.0962864442794949
-0.16412437217098305,-0.21218512231704761,-0.1160636220249184
-0.12841817557473767,-0.2679078731783051,0.011071522028829772
-0.17238165115450996,-0.20712608879152522,-0.13763721351749458
-0.1409915561910544,-0.2065101837007497,-0.07547292868135919
-0.20967935300123416,-0.24487895624077202,-0.1744797497616964
-0.2240723596610952,-0.2923564599420945,-0.15578825938009597
-0.18089367783467702,-0.21543190135706455,-0.14635545431228952
-0.14743530884966963,-0.1900361961583787,-0.10483442154096057
-0.20801981655246563,-0.25999602446968434,-0.15604360863524694
-0.2136051411448727,-0.2652921509763254,-0.16191813131341998
-0.20523013449134908,-0.27070582727607495,-0.13975444170662304
-0.18012569615481733,-0.21413868232212824,-0.14611270998750653
-0.2106277197572027,-0.2754650020891099,-0.1457904374252955
-0.2176150758491207,-0.2540985802646452,-0.1811315714335962
-0.16246490532360217,-0.23510110088576885,-0.08982870976143552
-0.19914538265387094,-0.23311600006295488,-0.16517476524478708
-0.2069373151020062,-0.2477070680652824,-0.16616756213873002
-0.20639009234396916,-0.271962175440343,-0.14081800924759524
-0.1229779843032104,-0.2669694202316726,0.02101345162525177
-0.1839527591399316,-0.2322080335848556,-0.1356974846950076
-0.17538867845442926,-0.246421303641136,-0.10435605326772254
-0.15132941018250276,-0.24004276351063009,-0.06261605685437549
-0.21272759589050239,-0.2404336768506379,-0.18502151493036686
-0.12182812022917183,-0.2032876627482033,-0.04036857771014038
-0.19157609747274706,-0.2285767695899117,-0.15457542535558255
-0.16648031640314326,-0.2454717944422588,-0.08748883836402764
-0.14286553451859083,-0.1982524242827318,-0.08747864475444975
-0.16199930061289322,-0.24156421690242647,-0.08243438432335998
-0.20079060789886843,-0.24071884840777646,-0.16086236738996046
-0.2073521242212504,-0.27390172041540506,-0.14080252802709578
-0.18440122220551972,-0.22423724498051775,-0.1445651994305217
-0.2020290305066652,-0.27393875763175035,-0.13011930338158018
-0.17498544124331913,-0.21339715369278756,-0.13657372879385074
-0.2003758252649546,-0.2576203823160207,-0.14313126821388844
-0.20932339983286996,-0.26038092790926026,-0.15826587175647966
-0.16181950215967036,-0.23121203378458932,-0.0924269705347513
-0.20977275626088154,-0.24961615841275814,-0.16992935410900495
-0.1966698188839378,-0.2601226832396368,-0.13321695452823878
-0.21082902974557355,-0.24442590223663072,-0.1772321572545164
-0.18443910559907142,-0.3133673651071494,-0.05551084609099341
-0.22053638915946364,-0.2481708419891524,-0.19290193632977487
-0.18215558097387186,-0.28692518208297935,-0.07738597986476438
-0.21058335797917097,-0.31869481794300597,-0.10247189801533593
-0.1900445033008638,-0.2571756793751038,-0.12291332722662382
-0.16080824730156273,-0.23904190703557016,-0.08257458756755542
-0.19797484222117198,-0.24302534652863372,-0.15292433791371027
-0.17919229138002263,-0.22594868968507054,-0.1324358930749749
-0.1527235859959082,-0.24107545446367779,-0.06437171752813853
-0.08010036051284761,-0.35412876007779864,0.19392803905210332
-0.17636372549102305,-0.222297293130537,-0.13043015785150902
-0.14461685290172047,-0.19890780453193613,-0.09032590127150486
-0.18827603759830921,-0.22883687096219685,-0.14771520423442164
-0.10545819882505814,-0.18873788432844207,-0.022178513321674115
-0.16622993006374157,-0.22877730460110016,-0.10368255552638293
-0.2074290631194989,-0.2505025211179681,-0.16435560512102973
-0.18568594761370724,-0.2462849674388194,-0.1250869277885951
-0.18000909433805054,-0.27539317891073023,-0.08462500976537088
-0.1805127418746677,-0.22432227064021484,-0.13670321310912056
-0.17708153346695998,-0.32616498825632145,-0.027998078677598376
-0.23557175910867975,-0.29612038261174845,-0.17502313560561106
-0.16464232542472781,-0.20934531848095017,-0.11993933236850564
-0.19966688402945656,-0.24851356726824553,-0.15082020079066738
-0.1325590669342675,-0.19960715716431882,-0.06551097670421627
-0.19848939564182289,-0.24148902575210507,-0.15548976553154067
-0.20103132663510362,-0.24223119814495825,-0.159831455125249
-0.18902903927852038,-0.24346314394758975,-0.13459493460945113
-0.08589496454973763,-0.30651528231250463,0.13472535321302936
-0.21265953620340788,-0.2619374207377041,-0.16338165166911173
-0.20043032130138858,-0.2332602920782553,-0.16760035052452163
-0.19143465885744101,-0.23230393230326576,-0.15056538541161624
-0.20458995599385937,-0.27755718378935135,-0.13162272819836746
-0.1851790582918818,-0.24183505190077245,-0.12852306468299118
-0.19402884837028958,-0.22353394831762102,-0.16452374842295814
-0.18138349153136699,-0.2479626007481373,-0.11480438231459673
-0.14698828922074383,-0.21248191088177731,-0.08149466755971055
-0.22653086771760733,-0.2902686934961226,-0.16279304193909194
-0.21948010843274782,-0.323043662756766,-0.11591655410873
-0.22266785289939334,-0.29733455629732436,-0.14800114950146237
-0.21252189056496315,-0.2966894185656082,-0.12835436256431798
-0.19687330505887585,-0.3116947462969458,-0.08205186382080593
-0.20662422354947654,-0.25960460724036527,-0.15364383985858782
-0.16865181238389176,-0.25424088902964437,-0.08306273573813906
-0.17018277275463758,-0.22182883115657187,-0.11853671435270324
-0.2115062884429705,-0.25682840723325445,-0.1661841696526865
-0.19339420259685763,-0.2713758472262797,-0.1154125579674356
-0.15741233708413796,-0.2163224252445798,-0.0985022489236961
-0.17560662141496142,-0.2030843542108147,-0.14812888861910817
-0.22028983650250883,-0.27641101573728244,-0.1641686572677351
-0.22457042563102997,-0.28345872063406463,-0.16568213062799542
-0.22138582799392287,-0.2698070588315186,-0.17296459715632734
-0.15844749049979276,-0.19709388321595311,-0.11980109778363247
-0.20659945111103806,-0.24762939668330045,-0.16556950553877545
-0.1776784707607943,-0.2309692731568263,-0.12438766836476225
-0.15088814287554975,-0.21783448270003603,-0.08394180305106341
-0.16668844812691325,-0.2197989304516501,-0.11357796580217641
-0.164848232563791,-0.22707763528590302,-0.10261882984167897
-0.16594917635279852,-0.205820770467728,-0.12607758223786905
-0.15998346405207264,-0.22742042407488197,-0.09254650402926339
-0.16466937203892748,-0.20161555451907587,-0.12772318955877898
-0.1880923971168778,-0.2236970226885636,-0.1524877715451919
-0.1992573412547696,-0.284618678173727,-0.11389600433581219
-0.19613436279152682,-0.2336143475279276,-0.15865437805512614
-0.17099227796725933,-0.20589541685635565,-0.13608913907816295
-0.21984006416347057,-0.26699387427501975,-0.1726862540519214
-0.2404894227690984,-0.3177216442452936,-0.1632572012929031
-0.20968786808065926,-0.2828088950307411,-0.13656684113057743
-0.1748220619521167,-0.20758090720468503,-0.14206321669954838
-0.21536928708815167,-0.2715668108484711,-0.15917176332783217
-0.17899561559069904,-0.2665931584851309,-0.09139807269626722
-0.217378596761851,-0.33038738281328933,-0.10436981071041282
-0.22259518104958328,-0.2700061902561512,-0.17518417184301538
-0.18539625995176398,-0.22814960795852668,-0.14264291194500134
-0.20401954707557124,-0.24823313560312654,-0.15980595854801596
-0.2035791062427015,-0.24486376169358381,-0.1622944507918192
-0.14759093342270518,-0.2077919272354844,-0.08738993960992603
-0.2180936638007845,-0.2451827965819048,-0.19100453101966422
-0.21250684625134528,-0.2706980295027235,-0.15431566299996693
-0.16536352200036733,-0.21980337384551396,-0.11092367015522094
-0.20802572751409082,-0.24046907786216393,-0.1755823771660178
-0.14848537855409058,-0.22929161201862971,-0.06767914508955153
-0.17980655661928904,-0.21124601701831547,-0.1483670962202625
-0.17931957571874377,-0.25772168745344526,-0.10091746398404229
-0.19394341000995716,-0.24917783660197365,-0.13870898341794047
-0.18703390574768206,-0.30924768373223044,-0.06482012776313342
-0.17115981132124444,-0.26034143232987644,-0.0819781903126124
-0.18161409245916685,-0.253086318999576,-0.11014186591875769
-0.16342663020246798,-0.3249327558920074,-0.0019205045129284948
-0.21917737796689898,-0.30322364282452857,-0.1351311131092694
-0.21268481048597043,-0.2936522374864317,-0.13171738348550932
-0.22174930749255053,-0.26237128749976324,-0.181127327485338
-0.18247130099710784,-0.23749546300900792,-0.12744713898520804
-0.1989343983290913,-0.25359819766703084,-0.14427059899115174
-0.16342135208398706,-0.21125605958058719,-0.11558664458738685
-0.17350428796109071,-0.20220223412045013,-0.14480634180173133
-0.18652665939260427,-0.23207097672492205,-0.14098234206028648
-0.1597561644567966,-0.19553329949261822,-0.12397902942097502
-0.2043171530431381,-0.23582287401096283,-0.17281143207531324
-0.17812427693229108,-0.3330600529954584,-0.023188500869123857
-0.22162530444894266,-0.2833271621175395,-0.1599234467803457
-0.20864110885338444,-0.25491371043198496,-0.16236850727478408
-0.2091356532155354,-0.26851598507701335,-0.14975532135405742
-0.2061097036146973,-0.26022092859612383,-0.15199847863327084
-0.17884568793144373,-0.2831354681555336,-0.07455590770735358
-0.18845124616554124,-0.22850475642935805,-0.1483977359017242
-0.22182932856863385,-0.31884176947665566,-0.12481688766061198
-0.17473156237110138,-0.22464925283427387,-0.12481387190792896
-0.20150554814356536,-0.23966926033481745,-0.16334183595231302
-0.20633828769579995,-0.2514900559459945,-0.16118651944560553
-0.16635851834234092,-0.22842159640225973,-0.1042954402824223
-0.1635690899183412,-0.19783747719447015,-0.12930070264221227
-0.16214661779390066,-0.19925925570126962,-0.1250339798865317
-0.17638560421831045,-0.27242322913306477,-0.08034797930355626
-0.2022520595602115,-0.27913371550900357,-0.12537040361141916
-0.16245594274578828,-0.21599928493630305,-0.10891260055527352
-0.19534793189359342,-0.22773702990544117,-0.16295883388174567
-0.16863782062847654,-0.2526074859294163,-0.0846681553275368
-0.21209888977388933,-0.24867079160338867,-0.17552698794439
-0.13970722180011225,-0.2227624390074751,-0.05665200459274934
-0.1705543741764062,-0.22967087848790443,-0.11143786986490789
-0.16139543771493114,-0.2154331548175223,-0.10735772061233992
-0.19969401079063875,-0.22823998216778887,-0.17114803941348866
-0.18883859491956925,-0.25114758303317786,-0.12652960680596054
-0.1510760401543287,-0.26846664949896876,-0.03368543080968864
-0.19149928118182208,-0.22517355370941297,-0.1578250086542312
-0.21268848891018566,-0.2457982353106275,-0.17957874250974382
-0.2011741176443689,-0.23899193410927158,-0.16335630117946617
-0.20690524576001018,-0.2693084155311015,-0.14450207598891865
-0.20995228942015773,-0.25614792470379183,-0.16375665413652385
-0.1313697926982324,-0.19734986225191103,-0.06538972314455373
-0.12345243367388867,-0.18252275990113853,-0.0643821074466388
-0.17173480633519633,-0.3208938439092833,-0.02257576876110945
-0.21916990295961386,-0.26234802505505045,-0.17599178086417724
-0.16905212645515327,-0.20521228938358077,-0.1328919635267258
-0.2126042028797838,-0.2951391564091477,-0.13006924935041983
-0.21391325894052374,-0.29156793951809556,-0.1362585783629518
-0.17636751065935435,-0.23408994759134166,-0.1186450737273671
-0.21649872058738515,-0.24582086634689787,-0.1871765748278723
-0.20506791848400868,-0.2408376626438071,-0.16929817432421046
-0.1626989973510487,-0.20690550426094337,-0.11849249044115404
-0.18780955987833964,-0.27626182660589826,-0.0993572931507811
-0.1864834219358903,-0.319805453831427,-0.053161390040353446
-0.22166547589376293,-0.2810678495710726,-0.16226310221645313
-0.2069660362845293,-0.2547091673447601,-0.1592229052242986
-0.2131849093553505,-0.30682937377862046,-0.11954044493208063
-0.19669498812924907,-0.24833282289112327,-0.14505715336737487
-0.18749910154057753,-0.2312036062234797,-0.14379459685767532
-0.15973502436836562,-0.20433834777296422,-0.11513170096376701
-0.18122048630410986,-0.28292384114555,-0.0795171314626698
-0.21963793734650378,-0.2725938039214376,-0.16668207077157
-0.19822602450255813,-0.24742021091960215,-0.14903183808551415
-0.1285465233379839,-0.18400363887758847,-0.07308940779837916
-0.12721268358745047,-0.20576062409779342,-0.048664743077107483
-0.18644368765992114,-0.30398172253483213,-0.06890565278501003
-0.19993244497574175,-0.2533946519643168,-0.14647023798716685
-0.1429497620112577,-0.2424480370610262,-0.0434514869614893
-0.2117147125958947,-0.27501287208577485,-0.14841655310601456
-0.20581965487536383,-0.2977395201170327,-0.11389978963369501
-0.19875697318007057,-0.30684866473379663,-0.09066528162634453
-0.1922012639560479,-0.22893620043142932,-0.15546632748066652
-0.20906521633857092,-0.2372498040911167,-0.18088062858602508
-0.200560207327033,-0.24634212629008367,-0.15477828836398205
-0.19203788484771656,-0.22759137643644656,-0.15648439325898655
-0.2072120717709109,-0.24812874525423828,-0.16629539828758347
-0.16972745680617335,-0.20959533253103066,-0.12985958108131607
-0.1399718335038764,-0.2204561827352441,-0.059487484272508814
-0.1706538025337999,-0.2923744480040543,-0.04893315706354527
-0.16493850255616874,-0.2528303820403772,-0.07704662307196035
-0.18801420193702872,-0.2443731853652188,-0.13165521850883868
-0.13842940599666345,-0.21262757854041392,-0.06423123345291305
-0.19503820211323836,-0.24147126938609492,-0.1486051348403818
-0.1970405910383087,-0.2340895271749922,-0.15999165490162529
-0.20075420829745286,-0.27518016029169245,-0.1263282563032133
-0.17904006153885366,-0.2362960829790227,-0.12178404009868457
-0.19041553636600508,-0.23484651040326165,-0.14598456232874862
-0.2022257600726329,-0.29925754629164675,-0.10519397385361907
-0.22263605789236302,-0.2722137719793275,-0.1730583438053989
-0.18801527955314126,-0.2758903617655752,-0.10014019734070735
-0.22123982599910816,-0.30344173483492304,-0.13903791716329356
-0.22059211362620104,-0.2796661891629705,-0.16151803808943163
-0.2257664195902879,-0.28655545538737004,-0.16497738379320565
-0.16375631874424995,-0.2442699826769293,-0.08324265481157063
-0.13587668221354654,-0.24136183939781913,-0.03039152502927396
-0.20686195773393318,-0.30932512437891824,-0.10439879108894817
-0.18698575033116635,-0.2515487825405578,-0.12242271812177492
-0.1883949568200552,-0.26621087550054967,-0.11057903813956078
-0.14930234015205956,-0.20283886188619765,-0.0957658184179215
-0.17784189549106103,-0.2148358833898697,-0.14084790759225244
-0.1725091517411153,-0.24520700612851684,-0.09981129735371379
-0.16215239662426195,-0.20801860056140742,-0.11628619268711632
-0.16918803404115662,-0.23703605262442856,-0.1013400154578846
-0.12187784448085962,-0.22870252242808262,-0.015053166533636642
-0.0989291950529133,-0.2221596214741029,0.02430123136827622
-0.17860647211925346,-0.2854103486809501,-0.07180259555755682
-0.19723737729460677,-0.23127111753588925,-0.1632036370533243
-0.22721286574736105,-0.292067121011094,-0.16235861048362807
-0.15647543027486996,-0.21444682139546478,-0.09850403915427516
-0.20854922148902644,-0.2592755861332554,-0.15782285684479747
-0.20806078770755704,-0.25339087393701226,-0.16273070147810176
-0.13702056579516705,-0.21834139966839455,-0.05569973192193972
-0.22316291534731436,-0.26989233453696726,-0.17643349615766146
-0.11975098681999553,-0.21962664846543004,-0.019875325174560962
-0.17074045199396573,-0.22970342987356618,-0.11177747411436526
-0.13046914520014125,-0.19155002691542453,-0.06938826348485796
-0.17185359176425055,-0.3009734036379542,-0.042733779890546914
-0.21682063134785642,-0.2783179949922513,-0.15532326770346144
-0.1777628358978647,-0.24135846466746547,-0.11416720712826392
-0.2199044055500785,-0.3080149139869705,-0.13179389711318648
-0.21986222881814999,-0.2496144547516381,-0.19011000288466187
-0.17152301101420828,-0.28462919382445934,-0.05841682820395719
-0.18682865049262465,-0.37602058359635937,0.002363282611110046
-0.1583075866424216,-0.20734882396969906,-0.10926634931514402
-0.13558919893825133,-0.20967475207419659,-0.06150364580230615
-0.1669719160159664,-0.2010537913936566,-0.1328900406382762
-0.20008812399122872,-0.25108256676442764,-0.1490936812180298
-0.11616554479764893,-0.2683095044388561,0.03597841484355807
-0.1919185793847238,-0.24769750692641335,-0.13613965184303423
-0.15971149638656298,-0.20026269871093225,-0.11916029406219374
-0.17686178398083766,-0.27062813567226185,-0.08309543228941343
-0.21584528804439598,-0.2514286214187454,-0.18026195467004652
-0.11941489079999706,-0.23831904639008272,-0.0005107352099114337
-0.18706035355661238,-0.24729925478552178,-0.12682145232770314
-0.17451106413854642,-0.24750008312732905,-0.1015220451497638
-0.21228180704403307,-0.2544437808768396,-0.1701198332112264
-0.19012159230767597,-0.25731038400668177,-0.1229328006086701
-0.1864586900365241,-0.23805981085028693,-0.13485756922276118
-0.19740478813916254,-0.24197905359053462,-0.15283052268779046
-0.1495789899886995,-0.2548286711066579,-0.04432930887074113
-0.18097789771211964,-0.3226955837979757,-0.039260211626263586
-0.1526309852042009,-0.26105047715527463,-0.044211493253127204
-0.12338165589422839,-0.28777207725321824,0.041008765464761315
-0.20536764791260043,-0.2718978188115402,-0.13883747701366067
-0.21535957451874493,-0.26249548263455325,-0.1682236664029369
-0.1820758567807481,-0.2934569226167704,-0.07069479094472574
-0.20911174164024596,-0.25429133913684415,-0.1639321441436478
-0.1424257763494354,-0.21642961501220895,-0.06842193768666187
-0.16538761117010742,-0.2952776660294425,-0.03549755631077217
-0.1598004291389109,-0.23005740594374396,-0.08954345233407786
-0.12324369801531591,-0.19243642143195333,-0.054050974598678525
-0.17692215964048544,-0.2306960573453253,-0.12314826193564564
-0.17945609589644648,-0.2522598087392292,-0.10665238305366377
-0.18435267326798557,-0.2555118618096796,-0.1131934847262915
-0.119090999648524,-0.20962169684594462,-0.02856030245110354
-0.16019970714370776,-0.23967849131558716,-0.08072092297182831
-0.18811584003670978,-0.2362412647447239,-0.13999041532869566
-0.18767103928167356,-0.23606105441965722,-0.1392810241436899
-0.21334809397912538,-0.27786062297940345,-0.14883556497884737
-0.17540894613316027,-0.2892166899758394,-0.061601202290481105
-0.18328039492694792,-0.24518655894848168,-0.12137423090541447
-0.19515244293504638,-0.24510886764810563,-0.14519601822198713
-0.2029383688174909,-0.2607326952064957,-0.14514404242848616
-0.1737151649336044,-0.2624711574425961,-0.08495917242461258
-0.1546357565597873,-0.29125760206513396,-0.018013911054440668
-0.07395815298336601,-0.16606673529959937,0.018150429332867257
-0.15230438470032026,-0.2480536063520075,-0.05655516304863327
-0.18172272231130396,-0.2431811334820277,-0.12026431114058024
-0.17676030677957494,-0.28650979619204964,-0.06701081736710024
-0.19787303672752188,-0.23753242583548434,-0.15821364761955953
-0.1119722315480254,-0.2506445573263352,0.026700094230284382
-0.15573869237327417,-0.22595290404801777,-0.08552448069853043
-0.1667557679174145,-0.24698281329102784,-0.0865287225438012
-0.14061371114292393,-0.2982544705728034,0.017027048286955532
-0.20856725345526891,-0.26540934141854894,-0.15172516549198892
-0.20042890776608563,-0.25468444793131295,-0.1461733676008586
-0.17363343329431533,-0.2661369986309895,-0.08112986795764116
-0.1945016063610086,-0.3754900396978851,-0.013513173024131991
-0.10547152028936728,-0.2071530784416043,-0.003789962137130287
-0.1781888129522244,-0.253184995964395,-0.1031926299400539
-0.16325524113439707,-0.23318736367523163,-0.0933231185935626
-0.1858250789918655,-0.38552939535201614,0.01387923736828528
-0.16359726425794371,-0.26274119246873734,-0.06445333604715013
-0.21365223805532754,-0.27147451655964444,-0.15582995955101064
-0.2006275952267264,-0.30017260437914417,-0.10108258607430885
-0.1580477487858687,-0.23875863350847265,-0.07733686406326484
-0.20202251131096352,-0.23466439678738632,-0.16938062583454094
-0.1928389831221422,-0.25878897728953887,-0.12688898895474549
-0.21156042952169754,-0.2699457398383372,-0.153175119205058
-0.153592430128972,-0.20408010318405173,-0.1031047570738921
-0.16923692688693223,-0.25447991821015337,-0.08399393556371129
-0.22643987918305833,-0.2892577366552249,-0.16362202171089163
-0.20760088844166028,-0.2566162979880842,-0.15858547889523636
-0.17535696846712717,-0.23995904985130906,-0.11075488708294534
-0.1978007444636779,-0.27203187888651925,-0.12356961004083655
-0.20711223766107778,-0.26705960178592314,-0.14716487353623223
-0.17240267295882994,-0.2466639990011182,-0.09814134691654168
